ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
319660,피에스케이,KOSDAQ GLOBAL,138200.0,24.28,4003199874800.0,13.61,1.98,2712.0,116180.0,105178.68421052632,True,True,True,True,True,5,False,2.0145813120362988,-0.49751243781092447,72.51279490700287,71.3,70.4,20.0,0,7.609359840272241,10,9.751243781094537,10.0,7.037333333333334,6.04,0.0
69960,현대백화점,KOSPI,166800.0,12.25,3597027321600.0,9.65,0.42,9177.0,144700.0,121769.73684210525,True,True,True,True,True,5,False,1.687629958907354,-0.497512437810928,100.0,79.0,67.7,20.0,0,5.157224691805155,10,9.751243781094537,10.0,7.906666666666667,4.84,0.0
35420,NAVER,KOSPI,257000.0,-7.89,40316560432000.0,19.59,1.32,12376.0,267900.0,228196.5789473684,True,True,True,True,True,5,False,1.9323751073867577,-8.27783607072241,34.95064062171813,76.5,64.9,20.0,0,6.9928133054006825,10,5.861081964638794,10.0,5.442666666666667,6.640000000000001,0.0
161390,한국타이어앤테크놀로지,KOSPI,73000.0,8.96,9042880037000.0,6.63,0.59,8795.0,69900.0,63892.8947368421,True,True,False,True,True,5,False,1.1871354432466164,-0.4975124378109256,31.74517235156109,90.2,63.4,20.0,0,1.4035158243496226,10,9.751243781094537,10.0,7.101333333333333,5.18,0.0
402340,SK스퀘어,KOSPI,1269000.0,13.51,167455191834000.0,5.54,1.76,66468.0,1270400.0,1195123.6842105263,True,True,False,True,True,5,False,0.8543906471053906,-0.7165775150039837,14.087925919266375,97.7,60.0,20.0,0,0.0,10,9.641711242498008,7.043962959633188,6.810666666666666,6.48,0.0
810,삼성화재,KOSPI,655000.0,-2.24,29244094815000.0,12.21,0.99,40703.0,678200.0,592826.3157894737,True,True,False,True,True,5,False,1.0130049907370189,-7.07994104186792,28.05474095796676,76.6,59.9,20.0,0,0.09753743052764163,10,6.460029479066041,10.0,7.410666666666667,5.98,0.0
660,SK하이닉스,KOSPI,2215000.0,15.91,1578635738475000.0,11.04,3.73,58955.0,2170800.0,2039344.7368421052,True,True,False,True,True,5,False,0.9457736429522795,-0.49751243781092447,18.607764390896932,100.0,59.3,20.0,0,0.0,10,9.751243781094537,9.303882195448466,7.722666666666667,2.54,0.0
9150,삼성전기,KOSPI,1970000.0,18.39,147146581120000.0,28.02,2.02,9099.0,1784000.0,1456921.0526315789,True,True,False,True,True,5,False,1.0446353313502335,-0.49751243781093357,100.0,88.1,59.2,20.0,0,0.3347649851267509,10,9.751243781094534,10.0,3.1946666666666665,5.96,0.0
55550,신한지주,KOSPI,101200.0,4.22,48035021333200.0,7.62,0.63,10085.0,100460.0,96434.47368421053,True,True,False,True,True,5,False,1.1684995757632255,-0.497512437810931,10.564842128263962,100.0,58.9,20.0,0,1.2637468182241913,10,9.751243781094534,5.282421064131981,7.365333333333333,5.26,0.0
32830,삼성생명,KOSPI,393000.0,4.66,78600000000000.0,13.69,0.45,11514.0,419800.0,366518.4210526316,True,True,False,True,True,5,False,0.8625083751667267,-12.439593345409083,21.69066418950303,66.3,55.7,20.0,0,0.0,10,3.7802033272954585,10.0,7.016,4.8999999999999995,0.0
5930,삼성전자,KOSPI,322000.0,8.97,1882501711776000.0,18.27,1.87,6564.0,331700.0,306875.0,True,True,False,True,True,5,False,0.8403800467039795,-6.151725263547507,13.002281101947698,70.7,55.5,20.0,0,0.0,10,6.924137368226246,6.501140550973849,5.794666666666666,6.26,0.0
105560,KB금융,KOSPI,154800.0,2.18,54905661223200.0,8.25,0.76,15116.0,159740.0,156769.2105263158,True,True,False,True,True,5,False,1.0441122402286171,-6.467178317786821,-0.9913655260633147,47.2,50.2,20.0,0,0.3308418017146286,10,6.766410841106589,0.0,7.533333333333333,5.5200000000000005,0.0
34730,SK,KOSPI,594000.0,3.85,43066605582000.0,11.73,0.56,21863.0,625400.0,605592.105263158,True,True,False,True,True,5,False,0.8316618397660469,-10.011453087788812,-1.3125103837846819,47.7,47.7,20.0,0,0.0,10,4.994273456105594,0.0,7.538666666666667,5.12,0.0
