ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
034730,SK,KOSPI,864000.0,0.35,62424827283000.0,11.73,0.56,21863.0,773800.0,675700.0,True,True,False,True,True,5,False,0.7907366591925192,-2.1517553793884483,27.810650887573974,84.6,61.6,20.0,0,0.0,10,8.924122310305776,10.0,7.538666666666667,5.12,0.0
319660,피에스케이,KOSDAQ,190100.0,7.74,5324082033200.0,13.61,1.98,2712.0,174060.0,146810.0,True,True,False,True,True,5,False,0.5471157003441924,-3.2569974554707377,92.99492385786803,76.4,61.4,20.0,0,0.0,10,8.37150127226463,10.0,7.037333333333334,6.04,0.0
069960,현대백화점,KOSPI,203000.0,3.84,4377677136000.0,9.65,0.42,9177.0,195040.0,172160.0,True,True,False,True,True,5,False,0.23646118535504473,-8.558558558558559,84.8816029143898,74.2,58.5,20.0,0,0.0,10,5.7207207207207205,10.0,7.906666666666667,4.84,0.0
095610,테스,KOSDAQ GLOBAL,185100.0,10.36,3548688000000.0,15.44,2.02,2885.0,170960.0,157095.0,True,True,False,True,True,5,False,0.5406572354808049,-8.592592592592592,55.41561712846348,67.1,58.2,20.0,0,0.0,10,5.703703703703704,10.0,6.549333333333333,5.96,0.0
028260,삼성물산,KOSPI,515000.0,-1.35,83029801472000.0,16.91,0.79,14165.0,498100.0,470250.0,True,True,False,True,True,5,False,0.3105853400323666,-8.849557522123893,19.075144508670515,67.1,56.9,20.0,0,0.0,10,5.575221238938052,9.537572254335258,6.157333333333334,5.58,0.0
000660,SK하이닉스,KOSPI,2789000.0,-4.53,1984876086525000.0,11.04,3.73,58955.0,2752000.0,2412450.0,True,True,False,True,True,5,False,0.3570924359198823,-6.628724472715099,19.545649378482643,70.0,56.7,20.0,0,0.0,10,6.68563776364245,9.772824689241322,7.722666666666667,2.54,0.0
005930,삼성전자,KOSPI,345000.0,-3.91,2014042980456000.0,18.27,1.87,6564.0,341500.0,334950.0,True,True,False,True,True,5,False,0.29262142354047616,-7.87716955941255,8.832807570977907,60.9,52.5,20.0,0,0.0,10,6.061415220293725,4.416403785488954,5.794666666666666,6.26,0.0
003490,대한항공,KOSPI,28400.0,-2.92,10402233673250.0,10.68,0.76,2111.0,27560.0,26802.5,True,True,False,True,True,5,False,0.36173042336532907,-8.974358974358974,5.970149253731338,64.7,51.8,20.0,0,0.0,10,5.512820512820513,2.985074626865669,7.818666666666667,5.5200000000000005,0.0
032830,삼성생명,KOSPI,437500.0,-3.47,86300000000000.0,13.69,0.45,11514.0,438600.0,423800.0,True,True,False,True,True,5,False,0.20998757774265595,-15.295256534365926,12.612612612612617,61.0,50.6,20.0,0,0.0,10,2.352371732817037,6.3063063063063085,7.016,4.8999999999999995,0.0
240810,원익IPS,KOSDAQ GLOBAL,171800.0,5.75,8030126203600.0,39.66,3.41,1712.0,159940.0,142135.0,True,True,False,True,True,5,False,0.6060743516826724,-6.2738679759956355,62.075471698113205,68.1,50.1,20.0,0,0.0,10,6.863066012002182,10.0,0.09066666666666734,3.18,0.0
009150,삼성전기,KOSPI,2070000.0,0.45,149835554176000.0,28.02,2.02,9099.0,2049800.0,1958700.0,True,True,False,True,True,5,False,0.4149549176691063,-14.356640463384359,-2.6798307475317307,63.0,42.0,20.0,0,0.0,10,2.821679768307821,0.0,3.1946666666666665,5.96,0.0
