ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
161890,한국콜마,KOSPI,155500.0,-3.19,3658786935000.0,11.72,1.61,5299.0,155620.0,134315.0,True,True,False,True,True,5,False,0.2100082717417601,-6.268836648583484,52.003910068426194,67.7,61.2,20.0,0,0.0,10,6.865581675708258,10.0,7.541333333333333,6.779999999999999,0.0
005830,DB손해보험,KOSPI,194100.0,6.35,12615367217400.0,5.19,0.73,25263.0,187840.0,176205.0,True,True,False,True,True,5,False,0.2459660447523665,-9.299065420560748,24.74293059125965,73.9,57.5,20.0,0,0.0,10,5.350467289719626,10.0,6.717333333333333,5.46,0.0
078930,GS,KOSPI,121600.0,-1.89,11584068226500.0,6.68,0.36,8434.0,125160.0,113580.0,True,True,False,True,True,5,False,0.16565709170435183,-8.708708708708707,28.000000000000004,67.1,57.5,20.0,0,0.0,10,5.645645645645646,10.0,7.1146666666666665,4.72,0.0
055550,신한지주,KOSPI,112500.0,2.02,52155921552900.0,7.62,0.63,10085.0,110200.0,106730.0,True,True,False,True,True,5,False,0.3172416082871277,-0.706090026478376,8.59073359073359,67.8,56.6,20.0,0,0.0,10,9.64695498676081,4.295366795366795,7.365333333333333,5.26,0.0
192820,코스맥스,KOSPI,283500.0,-4.33,3257309083000.0,15.03,3.31,10843.0,291300.0,254900.0,True,True,False,True,True,5,False,0.21927562182723814,-7.504078303425775,45.38461538461538,66.0,56.3,20.0,0,0.0,10,6.2479608482871125,10.0,6.658666666666667,3.38,0.0
086790,하나금융지주,KOSPI,138200.0,0.81,37698128575200.0,6.67,0.57,14110.0,136300.0,131560.0,True,True,False,True,True,5,False,0.3517174574477071,-3.017543859649123,7.46500777604977,67.3,54.5,20.0,0,0.0,10,8.491228070175438,3.732503888024885,7.112,5.14,0.0
021240,코웨이,KOSPI,98700.0,0.93,6921054262800.0,10.15,1.7,8558.0,98420.0,96790.0,True,True,False,True,True,5,False,0.22179987178871682,-9.69807868252516,6.3577586206896575,56.3,52.9,20.0,0,0.0,10,5.15096065873742,3.1788793103448287,7.96,6.6,0.0
003490,대한항공,KOSPI,28650.0,2.31,10586344003750.0,10.68,0.76,2111.0,28480.0,26897.5,True,True,False,True,True,5,False,0.39906849347416484,-8.173076923076923,6.505576208178443,65.7,52.5,20.0,0,0.0,10,5.913461538461538,3.2527881040892215,7.818666666666667,5.5200000000000005,0.0
138040,메리츠금융지주,KOSPI,128700.0,2.62,20985348034200.0,8.91,1.84,12698.0,123460.0,120425.0,True,True,False,True,True,5,False,0.5574752699729607,-14.085447263017356,6.893687707641205,70.3,50.4,20.0,0,0.0,10,2.9572763684913217,3.4468438538206025,7.709333333333333,6.319999999999999,0.0
000810,삼성화재,KOSPI,661000.0,1.8,30226339221000.0,12.21,0.99,40703.0,674400.0,645650.0,True,True,False,True,True,5,False,0.15727432396176905,-12.681638044914134,3.767660910518056,57.5,48.9,20.0,0,0.0,10,3.659180977542933,1.883830455259028,7.410666666666667,5.98,0.0
175330,JB금융지주,KOSPI,30950.0,3.17,5455763352000.0,6.96,0.81,3688.0,29120.0,28192.5,True,True,False,True,True,5,False,0.6957366551870735,-19.61038961038961,11.330935251798557,64.6,48.7,20.0,0,0.0,10,0.19480519480519431,5.665467625899279,7.189333333333334,5.620000000000001,0.0
105560,KB금융,KOSPI,173200.0,-1.21,60722540060800.0,8.25,0.76,15116.0,171480.0,168580.0,True,True,False,True,True,5,False,0.31608427555759644,-10.951156812339331,1.4645577035735213,61.7,48.3,20.0,0,0.0,10,4.5244215938303345,0.7322788517867607,7.533333333333333,5.5200000000000005,0.0
090430,아모레퍼시픽,KOSPI,146000.0,-0.61,8557490641700.0,35.01,1.51,3413.0,146500.0,139450.0,True,True,False,True,True,5,False,0.14732887341878506,-13.609467455621301,11.195734958111192,66.6,47.1,20.0,0,0.0,10,3.19526627218935,5.597867479055596,1.3306666666666676,6.9799999999999995,0.0
316140,우리금융지주,KOSPI,34950.0,2.22,25455975544350.0,6.63,0.57,4221.0,34030.0,33352.5,True,True,False,True,True,5,False,0.37568511239414504,-15.783132530120481,4.797601199400292,64.7,46.7,20.0,0,0.0,10,2.1084337349397595,2.398800599700146,7.101333333333333,5.14,0.0
036460,한국가스공사,KOSPI,37200.0,0.13,3461737500000.0,27.27,0.32,1441.0,37230.0,36330.0,True,True,False,True,True,5,False,0.20987278648021399,-18.599562363238512,9.572901325478655,55.3,43.5,20.0,0,0.0,10,0.7002188183807445,4.786450662739328,3.3946666666666667,4.64,0.0
032640,LG유플러스,KOSPI,15050.0,1.53,6459790081040.0,12.19,0.71,1208.0,15004.0,14947.5,True,True,False,True,True,5,False,0.12336244425874321,-19.9468085106383,0.8713136729222581,54.1,43.3,20.0,0,0.0,10,0.026595744680850686,0.43565683646112907,7.416,5.42,0.0
