ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
078930,GS,KOSPI,124700.0,4.21,11509751830500.0,6.68,0.36,8434.0,122440.0,117240.0,True,True,False,True,True,5,False,0.11297401658043671,-6.381381381381382,28.16032887975335,55.4,58.6,20.0,0,0.0,10,6.8093093093093096,10.0,7.1146666666666665,4.72,0.0
031980,피에스케이홀딩스,KOSDAQ,155100.0,11.2,3104984880000.0,10.89,1.97,4252.0,134760.0,119060.0,True,True,False,True,True,5,False,0.7015619151783012,-10.346820809248555,47.71428571428571,76.6,58.6,20.0,0,0.0,10,4.826589595375722,10.0,7.762666666666666,6.06,0.0
161890,한국콜마,KOSPI,145900.0,-3.19,3441620226600.0,11.72,1.61,5299.0,150460.0,140610.0,True,True,False,True,True,5,False,0.16476660729032844,-12.055455093429778,37.77148253068934,63.0,58.3,20.0,0,0.0,10,3.9722724532851106,10.0,7.541333333333333,6.779999999999999,0.0
003490,대한항공,KOSPI,30250.0,3.6,11120263962200.0,10.68,0.76,2111.0,29450.0,27312.5,True,True,False,True,True,5,False,0.5268496090510958,-3.0448717948717947,12.662942271880828,87.9,58.1,20.0,0,0.0,10,8.477564102564102,6.331471135940414,7.818666666666667,5.5200000000000005,0.0
005830,DB손해보험,KOSPI,191100.0,-3.6,12818418299300.0,5.19,0.73,25263.0,194660.0,181470.0,True,True,False,True,True,5,False,0.1477371522010139,-10.700934579439252,17.744916820702407,56.1,55.7,20.0,0,0.0,10,4.649532710280374,8.872458410351204,6.717333333333333,5.46,0.0
192820,코스맥스,KOSPI,277500.0,-2.3,3126789729500.0,15.03,3.31,10843.0,281500.0,266625.0,True,True,False,True,True,5,False,0.12278727500399932,-9.461663947797716,36.36363636363635,68.2,55.3,20.0,0,0.0,10,5.269168026101142,10.0,6.658666666666667,3.38,0.0
055550,신한지주,KOSPI,112600.0,-3.67,51780361361700.0,7.62,0.63,10085.0,111800.0,107450.0,True,True,False,True,True,5,False,0.15322151786697083,-2.8472821397756687,5.827067669172936,60.3,54.1,20.0,0,0.0,10,8.576358930112166,2.913533834586468,7.365333333333333,5.26,0.0
086790,하나금융지주,KOSPI,137600.0,-3.73,36847588556400.0,6.67,0.57,14110.0,136740.0,132135.0,True,True,False,True,True,5,False,0.1777925811228481,-3.43859649122807,5.521472392638027,59.3,53.3,20.0,0,0.0,10,8.280701754385966,2.7607361963190136,7.112,5.14,0.0
138040,메리츠금융지주,KOSPI,132400.0,-1.02,22675555491500.0,8.91,1.84,12698.0,132000.0,122100.0,True,True,False,True,True,5,False,0.1314687506347958,-11.615487316421897,7.206477732793526,72.5,51.8,20.0,0,0.0,10,4.192256341789051,3.603238866396763,7.709333333333333,6.319999999999999,0.0
021240,코웨이,KOSPI,97100.0,1.22,7034282144400.0,10.15,1.7,8558.0,98240.0,97270.0,True,True,False,True,True,5,False,0.14668969249933717,-11.161939615736504,2.969247083775195,51.3,50.5,20.0,0,0.0,10,4.419030192131748,1.4846235418875975,7.96,6.6,0.0
000810,삼성화재,KOSPI,658000.0,-5.56,29601274599000.0,12.21,0.99,40703.0,671400.0,650100.0,True,True,False,True,True,5,False,0.1701546667053224,-13.0779392338177,4.444444444444451,55.7,49.1,20.0,0,0.0,10,3.4610303830911504,2.2222222222222254,7.410666666666667,5.98,0.0
008930,한미사이언스,KOSPI,50500.0,2.52,3611073840000.0,20.94,2.55,1731.0,49680.0,46512.5,True,True,False,True,True,5,False,0.23792674833443944,-12.173913043478262,10.503282275711157,57.2,49.1,20.0,0,0.0,10,3.913043478260869,5.251641137855579,5.082666666666666,4.9,0.0
105560,KB금융,KOSPI,174700.0,-3.32,61006290248000.0,8.25,0.76,15116.0,172980.0,168705.0,True,True,False,True,True,5,False,0.13505316201864698,-10.179948586118252,1.7472335468841083,56.8,48.8,20.0,0,0.0,10,4.910025706940874,0.8736167734420541,7.533333333333333,5.5200000000000005,0.0
175330,JB금융지주,KOSPI,31300.0,-1.9,5782176544000.0,6.96,0.81,3688.0,30740.0,28622.5,True,True,False,True,True,5,False,0.1777970410529643,-18.7012987012987,9.24956369982548,68.9,48.1,20.0,0,0.0,10,0.6493506493506496,4.62478184991274,7.189333333333334,5.620000000000001,0.0
316140,우리금융지주,KOSPI,33500.0,-4.18,24461313692400.0,6.63,0.57,4221.0,34080.0,33315.0,True,True,False,True,True,5,False,0.19298885295023757,-19.27710843373494,0.4497751124437732,48.3,42.8,20.0,0,0.0,10,0.36144578313252906,0.2248875562218866,7.101333333333333,5.14,0.0
090430,아모레퍼시픽,KOSPI,140600.0,0.56,8382012364700.0,35.01,1.51,3413.0,143000.0,140040.0,True,True,False,True,True,5,False,0.1999932752007625,-16.80473372781065,3.53460972017674,62.9,41.7,20.0,0,0.0,10,1.597633136094675,1.76730486008837,1.3306666666666676,6.9799999999999995,0.0
