ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
105560,KB금융,KOSPI,183000.0,0.23,60793477607600.0,8.25,0.76,15116.0,173900.0,163325.0,True,True,False,True,True,5,False,0.3894788783593517,-1.5599784830554062,7.900943396226423,77.7,56.2,20.0,0,0.0,10,9.220010758472297,3.9504716981132115,7.533333333333333,5.5200000000000005,0.0
055550,신한지주,KOSPI,110100.0,-2.14,49838707905000.0,7.62,0.63,10085.0,107740.0,101545.0,True,True,False,True,True,5,False,0.2710033162739394,-1.2556053811659191,4.2613636363636465,69.0,54.1,20.0,0,0.0,10,9.372197309417041,2.1306818181818232,7.365333333333333,5.26,0.0
271560,오리온,KOSPI,139700.0,-3.42,5356150774000.0,10.92,1.1,9680.0,138380.0,133840.0,True,True,False,True,True,5,False,0.1759838652254227,-6.92871419053964,4.409566517189845,60.2,52.7,20.0,0,0.0,10,6.53564290473018,2.2047832585949223,7.754666666666667,6.2,0.0
078930,GS,KOSPI,80500.0,-3.82,7022899422000.0,6.68,0.36,8434.0,78580.0,72190.0,True,True,False,True,True,5,False,0.23047681639176265,-7.151095732410612,6.481481481481488,64.6,51.5,20.0,0,0.0,10,6.424452133794693,3.240740740740744,7.1146666666666665,4.72,0.0
086790,하나금융지주,KOSPI,129200.0,0.25,33637485904800.0,6.67,0.57,14110.0,125160.0,121440.0,True,True,False,True,True,5,False,0.3603956430150976,-5.0,-0.07733952049496784,61.7,49.8,20.0,0,0.0,10,7.5,0.0,7.112,5.14,0.0
033780,KT&G,KOSPI,178200.0,-4.29,18312164438400.0,15.84,1.59,8973.0,178980.0,176380.0,True,True,False,True,True,5,False,0.1894703889216264,-7.380457380457381,-5.46419098143236,53.0,49.6,20.0,0,0.0,10,6.3097713097713095,0.0,6.442666666666667,6.82,0.0
383220,F&F,KOSPI,77700.0,-2.12,3007105387500.0,6.58,1.37,10404.0,79640.0,78310.0,True,True,False,True,True,5,False,0.08135668495760359,-12.696629213483146,-4.89596083231334,55.5,47.5,20.0,0,0.0,10,3.6516853932584272,0.0,7.088,6.74,0.0
161390,한국타이어앤테크놀로지,KOSPI,69600.0,-3.15,8757967378300.0,6.63,0.59,8795.0,71580.0,66760.0,True,True,False,True,True,5,False,0.15320824089047275,-11.224489795918368,-5.306122448979589,58.6,46.7,20.0,0,0.0,10,4.387755102040815,0.0,7.101333333333333,5.18,0.0
000810,삼성화재,KOSPI,651000.0,-7.3,27770728206000.0,12.21,0.99,40703.0,660000.0,654900.0,True,True,False,True,True,5,False,0.16013023418571304,-14.002642007926024,-3.698224852071008,43.7,46.4,20.0,0,0.0,10,2.9986789960369875,0.0,7.410666666666667,5.98,0.0
111770,영원무역,KOSPI,85100.0,-3.51,3651264963200.0,7.36,0.85,11109.0,84140.0,78400.0,True,True,False,True,True,5,False,0.16395395802082874,-17.538759689922482,3.2766990291262177,69.4,45.9,20.0,0,0.0,10,1.2306201550387585,1.6383495145631088,7.296,5.7,0.0
030200,KT,KOSPI,55600.0,4.69,14617257730000.0,7.66,0.72,6869.0,55800.0,54050.0,True,True,False,True,True,5,False,0.3889442361013891,-19.88472622478386,0.3610108303249149,65.1,43.1,20.0,0,0.0,10,0.057636887608069065,0.18050541516245744,7.376,5.4399999999999995,0.0
