ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
105560,KB금융,KOSPI,175300.0,1.35,61431915528800.0,8.25,0.76,15116.0,170900.0,161455.0,True,True,False,True,True,5,False,0.3757393683418653,-4.050355774493705,15.709570957095709,64.9,58.9,20.0,0,0.0,10,7.974822112753147,7.854785478547854,7.533333333333333,5.5200000000000005,0.0
055550,신한지주,KOSPI,109200.0,0.84,51547463604600.0,7.62,0.63,10085.0,107000.0,100710.0,True,True,False,True,True,5,False,0.21468185478073087,-1.6216216216216217,12.693498452012374,64.7,58.2,20.0,0,0.0,10,9.18918918918919,6.346749226006187,7.365333333333333,5.26,0.0
003490,대한항공,KOSPI,28075.0,1.39,10733632268150.0,10.68,0.76,2111.0,28675.0,28041.25,True,True,False,True,True,5,False,0.5371348080441999,-10.016025641025642,13.205645161290324,46.5,54.9,20.0,0,0.0,10,4.991987179487179,6.602822580645162,7.818666666666667,5.5200000000000005,0.0
078930,GS,KOSPI,80900.0,2.56,7440929149500.0,6.68,0.36,8434.0,77800.0,71710.0,True,True,False,True,True,5,False,0.24212999216914644,-6.6897347174163775,12.831241283124118,62.2,54.9,20.0,0,0.0,10,6.655132641291811,6.415620641562059,7.1146666666666665,4.72,0.0
086790,하나금융지주,KOSPI,126800.0,1.68,34817267221200.0,6.67,0.57,14110.0,124980.0,120865.0,True,True,False,True,True,5,False,0.2697283935577855,-6.764705882352941,10.45296167247387,51.0,54.1,20.0,0,0.0,10,6.617647058823529,5.226480836236935,7.112,5.14,0.0
161390,한국타이어앤테크놀로지,KOSPI,75400.0,5.11,9179142612900.0,6.63,0.59,8795.0,70920.0,67020.0,True,True,False,True,True,5,False,0.36116506665896786,-3.826530612244898,6.047819971870605,66.4,53.4,20.0,0,0.0,10,8.08673469387755,3.0239099859353025,7.101333333333333,5.18,0.0
033780,KT&G,KOSPI,184900.0,6.26,19038837630400.0,15.84,1.59,8973.0,177800.0,177325.0,True,True,False,True,True,5,False,0.1852417428142164,-3.898128898128898,-0.10804970286332205,54.5,51.3,20.0,0,0.0,10,8.05093555093555,0.0,6.442666666666667,6.82,0.0
271560,오리온,KOSPI,140000.0,1.9,5514265926000.0,10.92,1.1,9680.0,138340.0,133745.0,True,True,False,True,True,5,False,0.10737271406826072,-6.7288474350433045,1.3758146270818283,57.2,51.3,20.0,0,0.0,10,6.635576282478349,0.6879073135409142,7.754666666666667,6.2,0.0
000810,삼성화재,KOSPI,687000.0,1.19,30449576586000.0,12.21,0.99,40703.0,659000.0,657900.0,True,True,False,True,True,5,False,0.11329099815689748,-9.247027741083222,3.619909502262453,46.7,50.6,20.0,0,0.0,10,5.376486129458389,1.8099547511312264,7.410666666666667,5.98,0.0
383220,F&F,KOSPI,80400.0,4.81,3171825810000.0,6.58,1.37,10404.0,80240.0,78965.0,True,True,False,True,True,5,False,0.2985927687384792,-9.662921348314606,-3.3653846153846145,50.0,49.0,20.0,0,0.0,10,5.168539325842697,0.0,7.088,6.74,0.0
021240,코웨이,KOSPI,95600.0,1.89,6850286836800.0,10.15,1.7,8558.0,95780.0,91010.0,True,True,False,True,True,5,False,0.23521364770258307,-16.652136006974715,3.913043478260869,59.7,48.2,20.0,0,0.0,10,1.6739319965126431,1.9565217391304346,7.96,6.6,0.0
111770,영원무역,KOSPI,85900.0,0.24,3722163312000.0,7.36,0.85,11109.0,84240.0,78235.0,True,True,False,True,True,5,False,0.20235534433158686,-16.76356589147287,6.311881188118806,62.2,47.8,20.0,0,0.0,10,1.6182170542635654,3.155940594059403,7.296,5.7,0.0
138930,BNK금융지주,KOSPI,18450.0,-0.75,5731740299510.0,6.18,0.46,2570.0,18488.0,17532.0,True,True,False,True,True,5,False,0.13268067280780713,-19.95661605206074,9.690844233055884,57.1,46.8,20.0,0,0.0,10,0.02169197396963085,4.845422116527942,6.981333333333334,4.92,0.0
