ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
105560,KB금융,KOSPI,171600.0,4.51,63981138078000.0,8.25,0.76,15116.0,159020.0,151837.90858725758,True,True,True,True,True,5,False,1.8272061820930754,-0.4975124378109285,25.696353325340148,72.4,69.0,20.0,0,6.204046365698066,10,9.751243781094537,10.0,7.533333333333333,5.5200000000000005,0.0
161390,한국타이어앤테크놀로지,KOSPI,67900.0,-5.43,8411117185100.0,6.63,0.59,8795.0,69000.0,64526.8836565097,True,True,False,True,True,5,False,0.7238632346139072,-3.620272389833977,12.793656067216318,78.2,56.9,20.0,0,0.0,10,8.18986380508301,6.396828033608159,7.101333333333333,5.18,0.0
402340,SK스퀘어,KOSPI,1258000.0,-7.57,166003649588000.0,5.54,1.76,66468.0,1290800.0,1204995.0138504156,True,True,False,True,True,5,False,0.8463627053237978,-5.429034940137615,11.4468223994032,71.0,56.3,20.0,0,0.0,10,7.285482529931193,5.7234111997016,6.810666666666666,6.48,0.0
55550,신한지주,KOSPI,107500.0,7.39,51025343807500.0,7.62,0.63,10085.0,98040.0,92837.90858725758,True,True,True,True,True,0,False,1.7727341432605888,-0.4975124378109319,31.83798612231734,72.1,48.2,0.0,0,5.795506074454416,10,9.751243781094534,10.0,7.365333333333333,5.26,0.0
810,삼성화재,KOSPI,695000.0,-4.79,31029993735000.0,12.21,0.99,40703.0,647800.0,556646.537396122,True,True,False,True,True,0,False,1.3100185059328155,-0.4975124378109287,62.44710166322207,90.2,45.5,0.0,0,2.325138794496117,10,9.751243781094535,10.0,7.410666666666667,5.98,0.0
43260,성호전자,KOSDAQ,48800.0,-5.06,3461033762400.0,6.89,2.61,1341.0,44110.0,40615.602493074795,True,True,False,True,True,0,False,1.4667455067303656,-0.4975124378109305,43.54163280155432,74.9,45.2,0.0,0,3.5005913004777423,10,9.751243781094535,10.0,7.1706666666666665,4.779999999999999,0.0
35420,NAVER,KOSPI,255500.0,-4.49,40081249768000.0,19.59,1.32,12376.0,261800.0,224950.98337950138,True,True,False,True,True,0,False,1.1538515823987245,-5.173869555616175,36.134067308474236,83.2,40.6,0.0,0,1.1538868679904342,10,7.413065222191912,10.0,5.442666666666667,6.640000000000001,0.0
32830,삼성생명,KOSPI,412500.0,-5.82,82500000000000.0,13.69,0.45,11514.0,425800.0,362252.5623268698,True,True,False,True,True,0,False,0.9079521057495485,-6.525219495780026,37.77434013342356,80.5,38.7,0.0,0,0.0,10,6.7373902521099875,10.0,7.016,4.8999999999999995,0.0
21240,코웨이,KOSPI,94200.0,1.29,6666291529200.0,10.15,1.7,8558.0,92360.0,91495.73407202217,True,True,False,True,True,0,False,1.1658277079484822,-0.49751243781093,5.2959794796973325,70.9,38.2,0.0,0,1.2437078096136167,10,9.751243781094535,2.6479897398486663,7.96,6.6,0.0
5930,삼성전자,KOSPI,329000.0,-6.4,1923425662032000.0,18.27,1.87,6564.0,341400.0,308650.1385041551,True,True,False,True,True,0,False,0.9123256159292124,-7.4722487055958045,17.71241337752334,71.2,37.2,0.0,0,0.0,10,6.263875647202097,8.85620668876167,5.794666666666666,6.26,0.0
36930,주성엔지니어링,KOSDAQ GLOBAL,210000.0,-16.17,9761035410000.0,36.68,2.14,755.0,208580.0,188271.1218836565,True,True,False,True,True,0,False,0.8837698834982247,-0.4975124378109316,27.367389479262094,100.0,36.4,0.0,0,0.0,10,9.751243781094534,10.0,0.8853333333333335,5.720000000000001,0.0
28260,삼성물산,KOSPI,460500.0,-13.93,74678171050500.0,16.91,0.79,14165.0,473700.0,437779.77839335176,True,True,False,True,True,0,False,1.0091990176837078,-5.892594942723218,13.54434322198863,71.7,35.6,0.0,0,0.06899263262780841,10,7.053702528638391,6.772171610994315,6.157333333333334,5.58,0.0
12330,현대모비스,KOSPI,697000.0,-6.82,63240610351000.0,9.4,0.68,39682.0,746600.0,665389.7506925208,True,True,False,True,True,0,False,0.7908425096363739,-12.894707572411729,15.380259111145955,62.8,34.4,0.0,0,0.0,10,3.552646213794135,7.690129555572978,7.84,5.36,0.0
5380,현대차,KOSPI,700000.0,0.0,143330436200000.0,8.39,0.67,35331.0,720400.0,684262.8808864265,True,True,False,True,True,0,False,0.6199223592705846,-5.977671040048125,6.705604852296987,64.2,33.3,0.0,0,0.0,10,7.011164479975937,3.3528024261484934,7.570666666666667,5.34,0.0
9150,삼성전기,KOSPI,1757000.0,2.39,131236823872000.0,28.02,2.02,9099.0,1883600.0,1446348.3379501384,True,True,False,True,True,0,False,1.0727000001781617,-13.030608572895142,69.86297187692405,75.6,33.2,0.0,0,0.5452500013362127,10,3.484695713552429,10.0,3.1946666666666665,5.96,0.0
34730,SK,KOSPI,625000.0,-6.44,45314189375000.0,11.73,0.56,21863.0,658800.0,613901.8005540167,True,True,False,True,True,0,False,0.9941429056453438,-10.209277033831693,7.069759893245786,59.2,31.1,0.0,0,0.0,10,4.895361483084153,3.534879946622893,7.538666666666667,5.12,0.0
