ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
175330,JB금융지주,KOSPI,31300.0,-1.9,5782176544000.0,6.96,0.81,3688.0,30740.0,28624.293628808868,True,True,False,True,True,5,False,0.19329227543106436,-0.49751243781093374,20.631250126777378,100.0,62.6,20.0,0,0.0,10,9.751243781094534,10.0,7.189333333333334,5.620000000000001,0.0
138040,메리츠금융지주,KOSPI,132400.0,-1.02,22675555491500.0,8.91,1.84,12698.0,132000.0,122960.94182825484,True,True,False,True,True,5,False,0.1436317448697697,-0.4975124378109453,17.4964969640355,100.0,62.5,20.0,0,0.0,10,9.751243781094526,8.74824848201775,7.709333333333333,6.319999999999999,0.0
105560,KB금융,KOSPI,174700.0,-3.32,61006290248000.0,8.25,0.76,15116.0,172980.0,168482.07756232686,True,True,False,True,True,5,False,0.14749145839939914,-0.4975124378109288,7.5202290793420445,97.6,56.6,20.0,0,0.0,10,9.751243781094535,3.7601145396710223,7.533333333333333,5.5200000000000005,0.0
161890,한국콜마,KOSPI,145900.0,-3.19,3441620226600.0,11.72,1.61,5299.0,150460.0,143372.18836565097,True,True,False,True,True,5,False,0.17937397263367538,-6.351355081128982,5.604614130393393,61.9,53.9,20.0,0,0.0,10,6.824322459435509,2.8023070651966964,7.541333333333333,6.779999999999999,0.0
192820,코스맥스,KOSPI,277500.0,-2.3,3126789729500.0,15.03,3.31,10843.0,281500.0,269686.9806094183,True,True,False,True,True,5,False,0.13427125961359196,-3.2856732101314594,7.186420004065863,73.1,52.0,20.0,0,0.0,10,8.35716339493427,3.5932100020329316,6.658666666666667,3.38,0.0
316140,우리금융지주,KOSPI,33500.0,-4.18,24461313692400.0,6.63,0.57,4221.0,34080.0,33616.3296398892,True,True,False,True,True,5,False,0.20947076399925962,-3.8276591652240697,0.1810025969937623,50.9,50.4,20.0,0,0.0,10,8.086170417387965,0.09050129849688116,7.101333333333333,5.14,0.0
31980,피에스케이홀딩스,KOSDAQ,155100.0,11.2,3104984880000.0,10.89,1.97,4252.0,134760.0,113280.7894736842,True,True,False,True,True,0,False,0.7225875608360613,-0.4975124378109267,100.0,79.2,43.6,0.0,0,0.0,10,9.751243781094537,10.0,7.762666666666666,6.06,0.0
3490,대한항공,KOSPI,30250.0,3.6,11120263962200.0,10.68,0.76,2111.0,29450.0,27224.099722991687,True,True,False,True,True,0,False,0.5523297763901904,-0.4975124378109334,24.566536627654976,99.3,43.1,0.0,0,0.0,10,9.751243781094534,10.0,7.818666666666667,5.5200000000000005,0.0
8930,한미사이언스,KOSPI,50500.0,2.52,3611073840000.0,20.94,2.55,1731.0,49680.0,46521.980609418286,True,True,False,True,True,0,False,0.25702419670506577,-0.497512437810931,18.7264898039992,100.0,39.1,0.0,0,0.0,10,9.751243781094534,9.3632449019996,5.082666666666666,4.9,0.0
78930,GS,KOSPI,124700.0,4.21,11509751830500.0,6.68,0.36,8434.0,122440.0,116904.3351800554,True,True,False,True,True,0,False,0.12366958474567885,-0.49751243781093374,13.948645438062425,95.9,38.6,0.0,0,0.0,10,9.751243781094534,6.974322719031212,7.1146666666666665,4.72,0.0
55550,신한지주,KOSPI,112600.0,-3.67,51780361361700.0,7.62,0.63,10085.0,111800.0,107588.36565096953,True,True,False,True,True,0,False,0.1670100153812083,-0.4975124378109325,9.915741882449613,100.0,37.3,0.0,0,0.0,10,9.751243781094534,4.957870941224806,7.365333333333333,5.26,0.0
86790,하나금융지주,KOSPI,137600.0,-3.73,36847588556400.0,6.67,0.57,14110.0,136740.0,132276.4404432133,True,True,False,True,True,0,False,0.19328751818726542,-0.49751243781092436,8.50428928943472,100.0,36.3,0.0,0,0.0,10,9.751243781094537,4.25214464471736,7.112,5.14,0.0
5830,DB손해보험,KOSPI,191100.0,-3.6,12818418299300.0,5.19,0.73,25263.0,194660.0,184190.1662049862,True,True,False,True,True,0,False,0.16112601996219472,-4.071610467488999,9.429060529710242,73.0,34.9,0.0,0,0.0,10,7.9641947662555,4.714530264855121,6.717333333333333,5.46,0.0
21240,코웨이,KOSPI,97100.0,1.22,7034282144400.0,10.15,1.7,8558.0,98240.0,97807.57617728533,True,True,False,True,True,0,False,0.16000145429001145,-2.780322577092395,-0.9103848322904895,43.1,33.2,0.0,0,0.0,10,8.609838711453802,0.0,7.96,6.6,0.0
810,삼성화재,KOSPI,658000.0,-5.56,29601274599000.0,12.21,0.99,40703.0,671400.0,657433.379501385,True,True,False,True,True,0,False,0.18513383008619191,-4.391593434695664,1.2725903004479289,55.1,31.8,0.0,0,0.0,10,7.804203282652168,0.6362951502239644,7.410666666666667,5.98,0.0
90430,아모레퍼시픽,KOSPI,140600.0,0.56,8382012364700.0,35.01,1.51,3413.0,143000.0,141265.81717451525,True,True,False,True,True,0,False,0.21691260024229617,-3.782326332573701,-0.09872701979029008,49.5,26.4,0.0,0,0.0,10,8.108836833713148,0.0,1.3306666666666676,6.9799999999999995,0.0
