ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
204320,HL만도,KOSPI,76900.0,8.92,3611002528000.0,27.55,1.02,2130.0,62560.0,59395.0,True,True,True,True,True,5,False,3.822524887597068,-1.2836970474967908,31.45299145299145,65.3,73.7,20.0,0,15.0,10,9.358151476251605,10.0,3.3199999999999994,6.04,0.0
085620,미래에셋생명,KOSPI,32250.0,12.57,4359555000000.0,14.21,0.5,660.0,28230.0,19521.0,True,True,True,True,True,5,False,2.859968302584426,-8.250355618776672,114.99999999999999,83.5,71.7,20.0,0,13.949762269383193,10,5.874822190611663,10.0,6.877333333333333,5.0,0.0
402340,SK스퀘어,KOSPI,1501000.0,6.23,198069537386000.0,5.54,1.76,66468.0,1336600.0,1236200.0,True,True,False,True,True,5,False,0.8392375941721716,-0.5960264900662252,37.32845379688929,65.0,63.0,20.0,0,0.0,10,9.701986754966887,10.0,6.810666666666666,6.48,0.0
069960,현대백화점,KOSPI,198400.0,8.3,4278478540800.0,9.65,0.42,9177.0,183380.0,136860.0,True,True,False,True,True,5,False,0.7632462607256404,-0.6509764646970456,77.14285714285714,89.7,62.4,20.0,0,0.0,10,9.674511767651477,10.0,7.906666666666667,4.84,0.0
000660,SK하이닉스,KOSPI,2382000.0,4.11,1697657033430000.0,11.04,3.73,58955.0,2193800.0,2115700.0,True,True,False,True,True,5,False,0.6130476772652116,-1.038637307852098,29.456521739130427,60.5,59.7,20.0,0,0.0,10,9.48068134607395,10.0,7.722666666666667,2.54,0.0
086790,하나금융지주,KOSPI,132000.0,2.09,36216542736000.0,6.67,0.57,14110.0,123000.0,118845.0,True,True,False,True,True,5,False,1.0437202038523854,-2.941176470588235,15.586690017513138,60.9,58.9,20.0,0,0.3279015288928905,10,8.529411764705884,7.793345008756569,7.112,5.14,0.0
003490,대한항공,KOSPI,29300.0,-2.33,10788865367300.0,10.68,0.76,2111.0,27230.0,26167.5,True,True,False,True,True,5,False,1.1397657907795855,-6.089743589743589,14.677103718199614,57.6,58.7,20.0,0,1.0482434308468913,10,6.955128205128204,7.338551859099807,7.818666666666667,5.5200000000000005,0.0
005930,삼성전자,KOSPI,343000.0,1.78,2005273562544000.0,18.27,1.87,6564.0,320800.0,312925.0,True,True,False,True,True,5,False,0.5263726900427368,-7.297297297297297,22.064056939501775,59.4,58.4,20.0,0,0.0,10,6.351351351351351,10.0,5.794666666666666,6.26,0.0
055550,신한지주,KOSPI,106700.0,1.04,50645620318700.0,7.62,0.63,10085.0,101400.0,97665.0,True,True,False,True,True,5,False,0.74172787747763,-3.7003610108303246,14.607948442534902,61.0,58.1,20.0,0,0.0,10,8.149819494584838,7.303974221267451,7.365333333333333,5.26,0.0
000810,삼성화재,KOSPI,671000.0,-0.74,29958454383000.0,12.21,0.99,40703.0,656000.0,617250.0,True,True,False,True,True,5,False,0.7150712920669835,-11.360634081902246,21.119133574007208,61.6,57.7,20.0,0,0.0,10,4.319682959048877,10.0,7.410666666666667,5.98,0.0
