ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
240810,원익IPS,KOSDAQ GLOBAL,141000.0,20.82,6920830041000.0,39.66,3.41,1712.0,122880.0,114306.31578947367,True,True,True,True,True,5,False,2.999328230555652,-0.4975124378109248,49.66564059017089,70.9,68.0,20.0,0,14.994961729167391,10,9.751243781094537,10.0,0.09066666666666734,3.18,0.0
319660,피에스케이,KOSDAQ GLOBAL,149800.0,2.74,4339213757200.0,13.61,1.98,2712.0,134300.0,111085.52631578948,True,True,False,True,True,5,False,1.398514373635016,-0.497512437810926,96.45901639344262,85.0,65.8,20.0,0,2.9888578022626207,10,9.751243781094537,10.0,7.037333333333334,6.04,0.0
161390,한국타이어앤테크놀로지,KOSPI,71100.0,0.71,8807517405900.0,6.63,0.59,8795.0,69920.0,65286.57894736843,True,True,False,True,True,5,False,0.9309915355365086,-0.49751243781092497,19.596299411269968,100.0,61.8,20.0,0,0.0,10,9.751243781094537,9.798149705634984,7.101333333333333,5.18,0.0
402340,SK스퀘어,KOSPI,1228000.0,3.8,162044898008000.0,5.54,1.76,66468.0,1211200.0,1193057.894736842,True,True,False,True,True,5,False,1.3640670879715409,-0.4975124378109265,5.579915742412522,79.6,58.6,20.0,0,2.7305031597865566,10,9.751243781094537,2.789957871206261,6.810666666666666,6.48,0.0
85620,미래에셋생명,KOSPI,29350.0,29.87,3967533000000.0,14.21,0.5,660.0,23138.0,20845.684210526313,True,True,True,True,True,0,False,3.420475648745674,-0.497512437810933,100.0,69.4,56.6,0.0,0,15.0,10,9.751243781094534,10.0,6.877333333333333,5.0,0.0
105560,KB금융,KOSPI,151500.0,-1.62,53735191701000.0,8.25,0.76,15116.0,156680.0,156328.68421052632,True,True,False,True,True,5,False,1.1319932545573774,-6.866261796171735,-4.693004529441369,37.7,50.6,20.0,0,0.9899494091803307,10,6.566869101914133,0.0,7.533333333333333,5.5200000000000005,0.0
69960,현대백화점,KOSPI,187100.0,9.48,4034795035200.0,9.65,0.42,9177.0,163980.0,137006.84210526315,True,True,True,True,True,0,False,1.776468064624967,-0.4975124378109299,100.0,80.7,48.3,0.0,0,5.823510484687253,10,9.751243781094535,10.0,7.906666666666667,4.84,0.0
810,삼성화재,KOSPI,663000.0,7.63,29601274599000.0,12.21,0.99,40703.0,659800.0,599389.4736842106,True,True,False,True,True,0,False,1.21241531538964,-0.4975124378109279,25.0,100.0,44.7,0.0,0,1.5931148654223,10,9.751243781094537,10.0,7.410666666666667,5.98,0.0
36930,주성엔지니어링,KOSDAQ GLOBAL,245500.0,23.37,11411115205500.0,36.68,2.14,755.0,205800.0,190404.4736842105,True,True,True,True,True,0,False,1.8813422582846095,-0.49751243781093357,63.51405355001998,69.6,43.0,0.0,0,6.6100669371345715,10,9.751243781094534,10.0,0.8853333333333335,5.720000000000001,0.0
33780,KT&G,KOSPI,185100.0,0.0,19215315405600.0,15.84,1.59,8973.0,182200.0,181253.42105263157,True,True,True,True,True,0,False,1.565163858396681,-0.49751243781092974,3.6916699344574644,68.7,39.1,0.0,0,4.238728937975107,10,9.751243781094535,1.8458349672287322,6.442666666666667,6.82,0.0
9150,삼성전기,KOSPI,1805000.0,0.0,134822121280000.0,28.02,2.02,9099.0,1800200.0,1533752.6315789474,True,True,False,True,True,0,False,0.7501361961830524,-0.4975124378109325,46.165681431694885,100.0,38.9,0.0,0,0.0,10,9.751243781094534,10.0,3.1946666666666665,5.96,0.0
660,SK하이닉스,KOSPI,2101000.0,2.59,1497387668865000.0,11.04,3.73,58955.0,2069000.0,2056952.6315789472,True,True,False,True,True,0,False,1.0776908202263331,-0.4975124378109453,3.7582102819892382,69.5,32.5,0.0,0,0.5826811516974983,10,9.751243781094526,1.8791051409946191,7.722666666666667,2.54,0.0
55550,신한지주,KOSPI,96900.0,-1.32,45994007580900.0,7.62,0.63,10085.0,100180.0,97270.0,True,True,False,True,True,0,False,1.1552387097358752,-6.80658182122443,0.990099009900991,52.5,30.9,0.0,0,1.1642903230190638,10,6.596709089387785,0.4950495049504955,7.365333333333333,5.26,0.0
5930,삼성전자,KOSPI,299000.0,-1.16,1748037303792000.0,18.27,1.87,6564.0,309600.0,307642.10526315786,True,True,False,True,True,0,False,0.8938084192694506,-7.085434787337499,-4.059040590405905,39.7,28.5,0.0,0,0.0,10,6.45728260633125,0.0,5.794666666666666,6.26,0.0
