ticker,name,market,close,change_pct,marcap,per,pbr,eps,ma5,ma20,golden_cross,near_52w_high,volume_surge,per_ok,pbr_ok,foreign_consec,inst_turn,vol_ratio,pct_from_52w_high,momentum_20d,rsi,score,score_foreign_consec,score_inst_turn,score_volume_surge,score_golden_cross,score_near_52w_high,score_momentum_20d,score_per_score,score_pbr_score,score_eps_growth
007340,DN오토모티브,KOSPI,62800.0,6.62,3674482322000.0,5.07,0.63,4809.0,53220.0,44182.5,True,True,True,True,True,5,False,3.7618498501836233,-6.962962962962963,72.05479452054794,90.7,73.5,20.0,0,15.0,10,6.518518518518519,10.0,6.685333333333333,5.26,0.0
011200,HMM,KOSPI,22650.0,6.59,21364340020500.0,10.49,0.73,1955.0,21590.0,21060.0,True,True,True,True,True,5,False,3.681502180451577,-9.218436873747494,12.686567164179108,75.7,70.1,20.0,0,15.0,10,5.390781563126252,6.343283582089554,7.8693333333333335,5.46,0.0
028670,팬오션,KOSPI,6040.0,4.32,3228799852480.0,6.83,0.36,564.0,5808.0,5476.5,True,True,True,True,True,5,False,1.8091662254983907,-8.484848484848486,20.55888223552895,65.4,63.7,20.0,0,6.06874669123793,10,5.757575757575757,10.0,7.1546666666666665,4.72,0.0
078930,GS,KOSPI,119300.0,1.97,11082432553500.0,6.68,0.36,8434.0,108440.0,95400.0,True,True,False,True,True,5,False,1.067711636292627,-0.6661115736885929,44.6060606060606,79.2,62.0,20.0,0,0.5078372721947033,10,9.666944213155704,10.0,7.1146666666666665,4.72,0.0
161890,한국콜마,KOSPI,129700.0,-5.12,3061578486900.0,11.72,1.61,5299.0,128400.0,107585.0,True,True,False,True,True,5,False,1.1232019278778678,-9.930555555555555,27.531956735496554,76.5,60.3,20.0,0,0.9240144590840083,10,5.034722222222222,10.0,7.541333333333333,6.779999999999999,0.0
005830,DB손해보험,KOSPI,182000.0,2.94,11921063518000.0,5.19,0.73,25263.0,169780.0,163065.0,True,True,False,True,True,5,False,1.294103909191477,-14.953271028037381,12.554112554112562,67.4,53.2,20.0,0,2.2057793189360773,10,2.52336448598131,6.277056277056281,6.717333333333333,5.46,0.0
055550,신한지주,KOSPI,106500.0,-0.84,49996450453500.0,7.62,0.63,10085.0,105760.0,104215.0,True,True,False,True,True,5,False,0.7716961760868086,-6.001765225066196,1.7191977077363862,60.8,50.5,20.0,0,0.0,10,6.999117387466902,0.8595988538681931,7.365333333333333,5.26,0.0
008930,한미사이언스,KOSPI,44600.0,0.68,3050263130000.0,20.94,2.55,1731.0,44640.0,39087.5,True,True,False,True,True,5,False,0.9294495865295636,-19.63963963963964,35.151515151515156,82.4,50.2,20.0,0,0.0,10,0.18018018018018056,10.0,5.082666666666666,4.9,0.0
021240,코웨이,KOSPI,96500.0,-1.73,6829056609000.0,10.15,1.7,8558.0,97060.0,93790.0,True,True,False,True,True,5,False,0.9469220479520921,-12.669683257918551,3.208556149732611,62.6,49.8,20.0,0,0.0,10,3.6651583710407243,1.6042780748663055,7.96,6.6,0.0
316140,우리금융지주,KOSPI,33750.0,0.15,24573026767500.0,6.63,0.57,4221.0,33510.0,32760.0,True,True,False,True,True,5,False,0.5395834205834599,-18.67469879518072,10.655737704918034,63.7,48.2,20.0,0,0.0,10,0.6626506024096401,5.327868852459017,7.101333333333333,5.14,0.0
086790,하나금융지주,KOSPI,130700.0,-1.73,35859864663600.0,6.67,0.57,14110.0,130060.0,129145.0,True,True,False,True,True,5,False,0.825110418335627,-8.280701754385964,-1.4328808446455454,62.2,48.1,20.0,0,0.0,10,5.859649122807018,0.0,7.112,5.14,0.0
241560,두산밥캣,KOSPI,64300.0,-2.72,6163544979500.0,13.85,0.77,4168.0,64540.0,62955.0,True,True,False,True,True,5,False,1.197853085684884,-19.32245922208281,5.930807248764425,61.4,47.3,20.0,0,1.4838981426366293,10,0.3387703889585958,2.9654036243822124,6.973333333333334,5.539999999999999,0.0
161390,한국타이어앤테크놀로지,KOSPI,69100.0,-3.49,8559767267900.0,6.63,0.59,8795.0,69560.0,69330.0,True,True,False,True,True,5,False,0.7409913170299794,-11.862244897959185,-2.538787023977429,55.4,46.4,20.0,0,0.0,10,4.068877551020408,0.0,7.101333333333333,5.18,0.0
003490,대한항공,KOSPI,25250.0,-3.99,9297571690250.0,10.68,0.76,2111.0,26160.0,26000.0,True,True,False,True,True,5,False,1.1757791406680111,-19.070512820512818,-0.39447731755424265,50.0,45.1,20.0,0,1.3183435550100837,10,0.4647435897435914,0.0,7.818666666666667,5.5200000000000005,0.0
